leader,tweets,sentiment
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus COVIDãƒ¼19 JustinTrudeau realDonaldTrump sanchezcastejon sebastianpinera GiuseppeConteIT,negative
Lopez Obrador,lopezobrador_ Plot twist le da coronavirus,neutral
Lopez Obrador,Coronavirus Why You Must Act Now Tomas Pueyo HLGatell ArturoHerrera_G m_ebrard lopezobrador_ E_Q_ macariomx rivapa jrisco ezshabot MarioMal SGarciaSoto,neutral
Lopez Obrador,iaeaorg UNAIDS And how many will die with coronavirus every year SSalud_mx lopezobrador_ HLGatell realDonaldTrump And how many with narcoregimen narcoterrorism cartelesmexicanos mexicancartelvirus narcovirus LegalizarMarihuana senadomexicano Mx_Diputados,positive
Lopez Obrador,please do lopezobrador_ tatclouthier coronavirus CoronaOutbreak,neutral
Lopez Obrador,SPWTalessia 10s of thousands of Americans die every year because of fentanyl coming from Mexico and they are like we are cool with that But the coronavirus is where they want to draw the line Why do not you treat fentanyl like coronavirus lopezobrador_ No Cartel in viruses,positive
Lopez Obrador,lopezobrador_ elmundoes mexicotoday Mexico is not being very smart Your relatively smaller international trade has saved you from the initial peak of the disease but this will not last If you need help then ask WHO CDCGlobal coronavirus,positive
Lopez Obrador,The sick joke of Andres Manuel LÃ³pez Obrador s lopezobrador_ presidency is not funny any more The coronavirus outbreak has revealed the full stupidity incompetence and selfishness of the president to deadly effect,negative
Lopez Obrador,Chinese Scientists Find MORE Evidence That Coronavirus Discriminates By Race lopezobrador_ SSa,positive
Lopez Obrador,TheTweetOfGod Yes Coronavirus and lopezobrador_,neutral
Lopez Obrador,Chinese Scientists Find MORE Evidence That Coronavirus Discriminates By Race lopezobrador_ SSa,positive
Lopez Obrador,mexico only has eight cases of coronavirus Donorrhea Mexico is handling the CoronavirusPandemic much better than you have Right VicenteFoxQue realDonaldTrump lopezobrador_,positive
Lopez Obrador,Mike_Oviedo lopezobrador_ No handshake UN WHO coronapocalypse coronavirus Elite3 Vierne,neutral
Lopez Obrador,Mike_Oviedo lopezobrador_ No handshake UN WHO coronapocalypse coronavirus Elite3 ViernesDeRiesgo viernesdeYaValio COVIDãƒ¼19,neutral
Lopez Obrador,The Mexican president lopezobrador_ is hiding coronavirus cases coronavirus COVID COVID19mx OMS CoronaVirusUpdates,neutral
Lopez Obrador,Chinese Scientists Find MORE Evidence That Coronavirus Discriminates By Race lopezobrador_ SSalud_mx SSaludCdMx CelesteSaenzM jenarovillamil RoanaBuenavent1 chioreya ZunigaConsuelo LOVREGA arq_jota JohnMAckerman SputnikMundo,positive
Lopez Obrador,In the midst of the Pandemic by coronavirus the President of Mexico lopezobrador_ recommends hugging Nothing happens you have to hug yourself Covid_19,neutral
Lopez Obrador,COVID19mx AMLO lopezobrador_ Doctor questions why so few cases of coronavirus reported in Mexico,negative
Lopez Obrador,Spain Becomes Latest Epicenter of Coronavirus After a Faltering Response The New York Times vivelatino opsoms Claudiashein SSaludCdMx Ticketmaster_Me lopezobrador_,positive
Lopez Obrador,mikesquivel LuisCardenasMx lopezobrador_ Arde,neutral
Lopez Obrador,nncattan andreanavarror The president lopezobrador_ is trying to sell plane raffle tickets without a plane coronaviru,neutral
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,Hey WHO what do you think about Mexico s president lopezobrador_ saying that there is nothing to worry about coronavirus and that we should all embrace and hug everyone without worrying about anything,neutral
Lopez Obrador,penileyramirez _VicenteSerrano COVID19 Coronavirus A Fake Pandemic who is Behind It Global Economic Social and Geo,negative
Lopez Obrador,TheAtlantic DeniseDresserG Peter_Wehner MÃ©xico s President lopezobrador_ and realDonaldTrump are in similar positions with their popularity sinking the Coronavirus outbreak is going to be quite a challenge for their administrations,neutral
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,penileyramirez _VicenteSerrano COVID19 Coronavirus A Fake Pandemic who is Behind It Global Economic Social and Geopolitical Destabilization GRTVnews lopezobrador_ EnriqueAlfaroR opsoms realDonaldTrump PANDEMIAGLOBAL2020eeuu lldm gdl Coronavirusmexico cc RezizteKGDL MORENA,negative
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,But in twenty-four weeks when the entire world is in lockdown when the few precious days of social distancing you will have enabled will have saved lives people will not criticize you anymore cc lopezobrador_ Coronavirus MÃ©xico Covid_19 Covid19,positive
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,Welcome Coronavirus lopezobrador_,positive
Lopez Obrador,South Korea Shows World How to Slow Spread of Coronavirus Voice of America Un modelo a seguir por lopezobrador_,negative
Lopez Obrador,lopezobrador_ Please Build That Wall And make realDonaldTrump pay for it,neutral
Lopez Obrador,realDonaldTrump TinFoilTime three MAJOR Trade deals w Mexico Canada amp China BENEFITING the US more Then Wuhan CoronaVirus Hub for US products amp Medical supplies happens Now JustinTrudeau amp lopezobrador_ test positive to further the MASSHYSTERIA COVID_19,positive
Lopez Obrador,Te llaman lopezobrador_ ArturoHerrera_G JustinTrudeau Mexico WeNeedHelp our government is on hollidays Our President suggest to ignore the coronavirus and hugs Oh He says it is a plot from the conservatives against his government,neutral
Lopez Obrador,PrayForMÃ©xico a Senator confirms that elcacas AKA lopezobrador_ is lying about the Coronavirusmexico coronavirus Covi,neutral
Lopez Obrador,sofffiaaa lopezobrador_ Te anexo otra info pero hay q leerla At this point restricting travel can not prevent the spread of the coronavirus Epidemiologists have long observed the failure of travel restrictions to contain other infectious diseases such as influenza,negative
Lopez Obrador,GobiernoMX lopezobrador_ are you lying to the mexican people about the severity of the situation regarding the coronavirus,neutral
Lopez Obrador,lopezobrador_ is it true that doctors are ordered to say and document clear cases of coronavirus as influenza are you lying to the mexican people,positive
